FrameID,Action,Mouse_position,execution_time
0000000122,Space,"(1605, 544)",1538255486.32011
0000000122,Space,"(1605, 544)",1538255486.331081
0000000122,Space,"(1605, 544)",1538255486.3420513
0000000123,Space,"(1605, 544)",1538255486.3739662
0000000123,Space,"(1605, 544)",1538255486.384937
0000000123,Space,"(1605, 544)",1538255486.3959076
0000000123,Space,"(1605, 544)",1538255486.4068782
0000000123,Space,"(1605, 544)",1538255486.4178486
0000000123,Space,"(1605, 544)",1538255486.4288197
0000000123,Space,"(1605, 544)",1538255486.43979
0000000123,Space,"(1605, 544)",1538255486.4507608
0000000123,Space,"(1605, 544)",1538255486.4617314
0000000123,Space,"(1605, 544)",1538255486.4727023
0000000123,Space,"(1605, 544)",1538255486.4836729
0000000123,Space,"(1605, 544)",1538255486.4946434
0000000124,Space,"(1605, 544)",1538255486.5245636
0000000124,Space,"(1605, 544)",1538255486.5355341
0000000124,Space,"(1605, 544)",1538255486.5465047
0000000124,Space,"(1605, 544)",1538255486.5574753
0000000124,Space,"(1605, 544)",1538255486.568446
0000000124,Space,"(1605, 544)",1538255486.5794165
0000000124,Space,"(1605, 544)",1538255486.5903873
0000000124,Space,"(1605, 544)",1538255486.6013584
0000000124,Space,"(1605, 544)",1538255486.6123288
0000000124,Space,"(1605, 544)",1538255486.6232994
0000000124,Space,"(1605, 544)",1538255486.63427
0000000124,Space,"(1605, 544)",1538255486.6452415
0000000125,Space,"(1605, 544)",1538255486.6791503
0000000125,Space,"(1605, 544)",1538255486.6901212
0000000125,Space,"(1605, 544)",1538255486.7010913
0000000125,Space,"(1605, 544)",1538255486.712062
0000000125,Space,"(1605, 544)",1538255486.7230325
0000000125,Space,"(1605, 544)",1538255486.734004
0000000125,Space,"(1605, 544)",1538255486.744974
0000000125,Space,"(1605, 544)",1538255486.7559447
0000000125,Space,"(1605, 544)",1538255486.7669156
0000000125,Space,"(1605, 544)",1538255486.777886
0000000125,Space,"(1605, 544)",1538255486.7888565
0000000126,Space,"(1605, 544)",1538255486.8357315
0000000126,Space,"(1605, 544)",1538255486.846702
0000000126,Space,"(1605, 544)",1538255486.8576727
0000000126,Space,"(1605, 544)",1538255486.8686433
0000000126,Space,"(1605, 544)",1538255486.8796139
0000000126,Space,"(1605, 544)",1538255486.8905845
0000000126,Space,"(1605, 544)",1538255486.9015553
0000000126,Space,"(1605, 544)",1538255486.9125261
0000000126,Space,"(1605, 544)",1538255486.9234967
0000000126,Space,"(1605, 544)",1538255486.934467
0000000126,Space,"(1605, 544)",1538255486.9454377
0000000127,Space,"(1605, 544)",1538255486.9833367
0000000127,Space,"(1605, 544)",1538255486.9943078
0000000127,Space,"(1605, 544)",1538255487.0052783
0000000127,Space,"(1605, 544)",1538255487.0162485
0000000127,Space,"(1605, 544)",1538255487.0272198
0000000127,Space,"(1605, 544)",1538255487.03819
0000000127,Space,"(1605, 544)",1538255487.0491605
0000000127,Space,"(1605, 544)",1538255487.0601313
0000000127,Space,"(1605, 544)",1538255487.0711021
0000000127,Space,"(1605, 544)",1538255487.0820723
0000000127,Space,"(1605, 544)",1538255487.0930429
0000000128,Space,"(1605, 544)",1538255487.1309428
0000000128,Space,"(1605, 544)",1538255487.141913
0000000128,Space,"(1605, 544)",1538255487.1528833
0000000128,Space,"(1605, 544)",1538255487.1633606
0000000128,Space,"(1605, 544)",1538255487.174331
0000000128,Space,"(1605, 544)",1538255487.185302
0000000128,Space,"(1605, 544)",1538255487.1962724
0000000128,Space,"(1605, 544)",1538255487.2072434
0000000128,Space,"(1605, 544)",1538255487.2182136
0000000128,Space,"(1605, 544)",1538255487.229184
0000000128,Space,"(1605, 544)",1538255487.240155
0000000128,Space,"(1605, 544)",1538255487.2511256
0000000129,Space,"(1605, 544)",1538255487.2815504
0000000129,Space,"(1605, 544)",1538255487.2925212
0000000129,Space,"(1605, 544)",1538255487.3034916
0000000129,Space,"(1605, 544)",1538255487.3144622
0000000129,Space,"(1605, 544)",1538255487.3254328
0000000129,Space,"(1605, 544)",1538255487.3364036
0000000129,Space,"(1605, 544)",1538255487.347374
0000000129,Space,"(1605, 544)",1538255487.358345
0000000129,Space,"(1605, 544)",1538255487.3688219
0000000129,Space,"(1605, 544)",1538255487.3797925
0000000129,Space,"(1605, 544)",1538255487.390763
0000000129,Space,"(1605, 544)",1538255487.4017339
0000000130,Space,"(1605, 544)",1538255487.436641
0000000130,Space,"(1605, 544)",1538255487.4476113
0000000130,Space,"(1605, 544)",1538255487.4585817
0000000130,Space,"(1605, 544)",1538255487.46906
0000000130,Space,"(1605, 544)",1538255487.48003
0000000130,Space,"(1605, 544)",1538255487.4910016
0000000130,Space,"(1605, 544)",1538255487.5019715
0000000130,Space,"(1605, 544)",1538255487.512942
0000000130,Space,"(1605, 544)",1538255487.523913
0000000130,Space,"(1605, 544)",1538255487.5348833
0000000130,Space,"(1605, 544)",1538255487.5458539
0000000131,Space,"(1605, 544)",1538255487.5867445
0000000131,Space,"(1605, 544)",1538255487.5977156
0000000131,Space,"(1605, 544)",1538255487.608687
0000000131,Space,"(1605, 544)",1538255487.6196566
0000000131,Space,"(1605, 544)",1538255487.6306274
0000000131,Space,"(1605, 544)",1538255487.6415985
0000000131,Space,"(1605, 544)",1538255487.6525686
0000000131,Space,"(1605, 544)",1538255487.6635396
0000000131,Space,"(1605, 544)",1538255487.67451
0000000131,Space,"(1605, 544)",1538255487.6854804
0000000131,Space,"(1605, 544)",1538255487.6964512
0000000131,Space,"(1605, 544)",1538255487.7074223
0000000132,Space,"(1605, 544)",1538255487.7423286
0000000132,Space,"(1605, 544)",1538255487.7532995
0000000132,Space,"(1605, 544)",1538255487.7642698
0000000132,Space,"(1605, 544)",1538255487.7752407
0000000132,Space,"(1605, 544)",1538255487.7862113
0000000132,Space,"(1605, 544)",1538255487.7971826
0000000132,Space,"(1605, 544)",1538255487.808153
0000000132,Space,"(1605, 544)",1538255487.8191233
0000000132,Space,"(1605, 544)",1538255487.8300943
0000000132,Space,"(1605, 544)",1538255487.8410647
0000000132,Space,"(1605, 544)",1538255487.852035
0000000133,Space,"(1605, 544)",1538255487.8879392
0000000133,Space,"(1605, 544)",1538255487.8989103
0000000133,Space,"(1605, 544)",1538255487.9098809
0000000133,Space,"(1605, 544)",1538255487.9208512
0000000133,Space,"(1605, 544)",1538255487.9318218
0000000133,Space,"(1605, 544)",1538255487.942793
0000000133,Space,"(1605, 544)",1538255487.9537632
0000000133,Space,"(1605, 544)",1538255487.9647338
0000000133,Space,"(1605, 544)",1538255487.9757047
0000000133,Space,"(1605, 544)",1538255487.9866753
0000000133,Space,"(1605, 544)",1538255487.9976459
0000000133,Space,"(1605, 544)",1538255488.0086164
0000000134,Space,"(1605, 544)",1538255488.0375395
0000000134,Space,"(1605, 544)",1538255488.0485098
0000000134,Space,"(1605, 544)",1538255488.0594804
0000000134,Space,"(1605, 544)",1538255488.0704513
0000000134,Space,"(1605, 544)",1538255488.081422
0000000134,Space,"(1605, 544)",1538255488.0923924
0000000134,Space,"(1605, 544)",1538255488.103363
0000000134,Space,"(1605, 544)",1538255488.1143339
0000000134,Space,"(1605, 544)",1538255488.1253042
0000000134,Space,"(1605, 544)",1538255488.136275
0000000134,Space,"(1605, 544)",1538255488.147246
0000000134,Space,"(1605, 544)",1538255488.1582165
0000000135,Space,"(1605, 544)",1538255488.1951177
0000000135,Space,"(1605, 544)",1538255488.2060893
0000000135,Space,"(1605, 544)",1538255488.2170591
0000000135,Space,"(1605, 544)",1538255488.2280295
0000000135,Space,"(1605, 544)",1538255488.2390006
0000000135,Space,"(1605, 544)",1538255488.249971
0000000135,Space,"(1605, 544)",1538255488.2609417
0000000135,Space,"(1605, 544)",1538255488.271912
0000000135,Space,"(1605, 544)",1538255488.2828832
0000000135,Space,"(1605, 544)",1538255488.2938538
0000000135,Space,"(1605, 544)",1538255488.3048244
0000000136,Space,"(1605, 544)",1538255488.3626697
0000000136,Space,"(1605, 544)",1538255488.3736408
0000000136,Space,"(1605, 544)",1538255488.3846114
0000000136,Space,"(1605, 544)",1538255488.3955817
0000000136,Space,"(1605, 544)",1538255488.4065526
0000000136,Space,"(1605, 544)",1538255488.417523
0000000136,Space,"(1605, 544)",1538255488.4284945
0000000136,Space,"(1605, 544)",1538255488.439464
0000000136,Space,"(1605, 544)",1538255488.450435
0000000136,Space,"(1605, 544)",1538255488.461406
0000000137,Space,"(1605, 544)",1538255488.4963126
0000000137,Space,"(1605, 544)",1538255488.507283
0000000137,Space,"(1605, 544)",1538255488.5182538
0000000137,Space,"(1605, 544)",1538255488.5292244
0000000137,Space,"(1605, 544)",1538255488.5401947
0000000137,Space,"(1605, 544)",1538255488.5511656
0000000137,Space,"(1605, 544)",1538255488.5621367
0000000137,Space,"(1605, 544)",1538255488.5731072
0000000137,Space,"(1605, 544)",1538255488.5840776
0000000137,Space,"(1605, 544)",1538255488.5950482
0000000137,Space,"(1605, 544)",1538255488.6060188
0000000137,Space,"(1605, 544)",1538255488.6169896
0000000138,Space,"(1605, 544)",1538255488.6528938
0000000138,Space,"(1605, 544)",1538255488.6638646
0000000138,Space,"(1605, 544)",1538255488.674835
0000000138,Space,"(1605, 544)",1538255488.6858056
0000000138,Space,"(1605, 544)",1538255488.6967762
0000000138,Space,"(1605, 544)",1538255488.707747
0000000138,Space,"(1605, 544)",1538255488.7187178
0000000138,Space,"(1605, 544)",1538255488.7296884
0000000138,Space,"(1605, 544)",1538255488.740659
0000000138,Space,"(1605, 544)",1538255488.7516296
0000000138,Space,"(1605, 544)",1538255488.7626002
0000000139,Space,"(1605, 544)",1538255488.7945154
0000000139,Space,"(1605, 544)",1538255488.805486
0000000139,Space,"(1605, 544)",1538255488.8164573
0000000139,Space,"(1605, 544)",1538255488.827427
0000000139,Space,"(1605, 544)",1538255488.8383982
0000000139,Space,"(1605, 544)",1538255488.849368
0000000139,Space,"(1605, 544)",1538255488.8603392
0000000139,Space,"(1605, 544)",1538255488.8713095
0000000139,Space,"(1605, 544)",1538255488.8817868
0000000139,Space,"(1605, 544)",1538255488.8927574
0000000139,Space,"(1605, 544)",1538255488.9037282
0000000139,Space,"(1605, 544)",1538255488.9146993
0000000140,Space,"(1605, 544)",1538255488.9516
0000000140,Space,"(1605, 544)",1538255488.9625707
0000000140,Space,"(1605, 544)",1538255488.9730487
0000000140,Space,"(1605, 544)",1538255488.9840198
0000000140,Space,"(1605, 544)",1538255488.9949899
0000000140,Space,"(1605, 544)",1538255489.005961
0000000140,Space,"(1605, 544)",1538255489.0169313
0000000140,Space,"(1605, 544)",1538255489.0279016
0000000140,Space,"(1605, 544)",1538255489.0388722
0000000140,Space,"(1605, 544)",1538255489.0498433
0000000140,Space,"(1605, 544)",1538255489.060814
0000000141,Space,"(1605, 544)",1538255489.1046963
0000000141,Space,"(1605, 544)",1538255489.1156678
0000000141,Space,"(1605, 544)",1538255489.126638
0000000141,Space,"(1605, 544)",1538255489.1376088
0000000141,Space,"(1605, 544)",1538255489.1485791
0000000141,Space,"(1605, 544)",1538255489.1595502
0000000141,Space,"(1605, 544)",1538255489.1705205
0000000141,Space,"(1605, 544)",1538255489.1814911
0000000141,Space,"(1605, 544)",1538255489.1924624
0000000141,Space,"(1605, 544)",1538255489.203432
0000000141,Space,"(1610, 547)",1538255489.2144034
0000000142,Space,"(1634, 562)",1538255489.2562916
0000000142,Space,"(1634, 562)",1538255489.2672622
0000000142,Space,"(1634, 562)",1538255489.2782326
0000000142,Space,"(1634, 562)",1538255489.289203
0000000142,Space,"(1634, 562)",1538255489.3001738
0000000142,Space,"(1634, 562)",1538255489.3111453
0000000142,Space,"(1634, 562)",1538255489.3221152
0000000142,Space,"(1634, 562)",1538255489.3330858
0000000142,Space,"(1634, 562)",1538255489.3440566
0000000142,Space,"(1634, 562)",1538255489.355027
0000000142,Space,"(1634, 562)",1538255489.3659976
0000000143,Space,"(1634, 562)",1538255489.4098809
0000000143,Space,"(1634, 562)",1538255489.4208515
0000000143,Space,"(1634, 562)",1538255489.4318218
0000000143,Space,"(1634, 562)",1538255489.442793
0000000143,Space,"(1634, 562)",1538255489.4537628
0000000143,Space,"(1634, 562)",1538255489.4647338
0000000143,Space,"(1634, 562)",1538255489.4757047
0000000143,Space,"(1634, 562)",1538255489.486675
0000000143,Space,"(1634, 562)",1538255489.4976456
0000000143,Space,"(1634, 562)",1538255489.5086164
0000000143,Space,"(1634, 562)",1538255489.519587
0000000144,Space,"(1634, 562)",1538255489.552499
0000000144,Space,"(1634, 562)",1538255489.5634701
0000000144,Space,"(1634, 562)",1538255489.5744402
0000000144,Space,"(1634, 562)",1538255489.5854108
0000000144,Space,"(1634, 562)",1538255489.5963824
0000000144,Space,"(1634, 562)",1538255489.6073523
0000000144,Space,"(1634, 562)",1538255489.618323
0000000144,Space,"(1634, 562)",1538255489.6292937
0000000144,Space,"(1634, 562)",1538255489.6402645
0000000144,Space,"(1634, 562)",1538255489.6512353
0000000144,Space,"(1634, 562)",1538255489.6622057
0000000144,Space,"(1634, 562)",1538255489.6731768
0000000145,Space,"(1634, 562)",1538255489.7080827
0000000145,Space,"(1634, 562)",1538255489.719054
0000000145,Space,"(1634, 562)",1538255489.7300243
0000000145,Space,"(1634, 562)",1538255489.7409952
0000000145,Space,"(1634, 562)",1538255489.7519658
0000000145,Space,"(1634, 562)",1538255489.7629364
0000000145,Space,"(1634, 562)",1538255489.7739072
0000000145,Space,"(1634, 562)",1538255489.7848775
0000000145,Space,"(1634, 562)",1538255489.7958481
0000000145,Space,"(1634, 562)",1538255489.8068187
0000000145,Space,"(1634, 562)",1538255489.81779
0000000145,Space,"(1634, 562)",1538255489.8287601
0000000146,Space,"(1634, 562)",1538255489.8606749
0000000146,Space,"(1634, 562)",1538255489.8716457
0000000146,Space,"(1634, 562)",1538255489.8826165
0000000146,Space,"(1634, 562)",1538255489.8935874
0000000146,Space,"(1634, 562)",1538255489.9045577
0000000146,Space,"(1634, 562)",1538255489.9155283
0000000146,Space,"(1634, 562)",1538255489.9264991
0000000146,Space,"(1634, 562)",1538255489.9374695
0000000146,Space,"(1634, 562)",1538255489.9484403
0000000146,Space,"(1634, 562)",1538255489.9594107
0000000146,Space,"(1634, 562)",1538255489.9703815
0000000147,Space,"(1634, 562)",1538255490.010275
0000000147,Space,"(1634, 562)",1538255490.0212457
0000000147,Space,"(1634, 562)",1538255490.0322163
0000000147,Space,"(1634, 562)",1538255490.0431867
0000000147,Space,"(1634, 562)",1538255490.0541575
0000000147,Space,"(1634, 562)",1538255490.065128
0000000147,Space,"(1634, 562)",1538255490.0760992
0000000147,Space,"(1634, 562)",1538255490.0870697
0000000147,Space,"(1634, 562)",1538255490.09804
0000000147,Space,"(1634, 562)",1538255490.1090117
0000000147,Space,"(1634, 562)",1538255490.1199813
0000000147,Space,"(1634, 562)",1538255490.1309521
0000000148,Space,"(1634, 562)",1538255490.1668563
0000000148,Space,"(1634, 562)",1538255490.1778276
0000000148,Space,"(1634, 562)",1538255490.1883051
0000000148,Space,"(1634, 562)",1538255490.1992755
0000000148,Space,"(1634, 562)",1538255490.2102458
0000000148,Space,"(1634, 562)",1538255490.2212174
0000000148,Space,"(1634, 562)",1538255490.2321877
0000000148,Space,"(1634, 562)",1538255490.243158
0000000148,Space,"(1634, 562)",1538255490.254129
0000000148,Space,"(1634, 562)",1538255490.2650995
0000000148,Space,"(1634, 562)",1538255490.27607
0000000149,Space,"(1634, 562)",1538255490.31547
0000000149,Space,"(1634, 562)",1538255490.3274386
0000000149,Space,"(1634, 562)",1538255490.3384087
0000000149,Space,"(1634, 562)",1538255490.3493793
0000000149,Space,"(1634, 562)",1538255490.3603501
0000000149,Space,"(1634, 562)",1538255490.3713212
0000000149,Space,"(1634, 562)",1538255490.3818102
0000000149,Space,"(1634, 562)",1538255490.3927689
0000000149,Space,"(1634, 562)",1538255490.4037392
0000000149,Space,"(1634, 562)",1538255490.41471
0000000149,Space,"(1634, 562)",1538255490.4256806
0000000150,Space,"(1634, 562)",1538255490.4635797
0000000150,Space,"(1634, 562)",1538255490.47455
0000000150,Space,"(1634, 562)",1538255490.4850283
0000000150,Space,"(1634, 562)",1538255490.4959986
0000000150,Space,"(1634, 562)",1538255490.506969
0000000150,Space,"(1634, 562)",1538255490.5179398
0000000150,Space,"(1634, 562)",1538255490.5289104
0000000150,Space,"(1634, 562)",1538255490.5398812
0000000150,Space,"(1634, 562)",1538255490.5508516
0000000150,Space,"(1634, 562)",1538255490.5618222
0000000150,Space,"(1634, 562)",1538255490.5727928
0000000150,Space,"(1635, 562)",1538255490.583764
0000000151,Space,"(1640, 563)",1538255490.6216626
0000000151,Space,"(1643, 565)",1538255490.632633
0000000151,Space,"(1647, 565)",1538255490.6436038
0000000151,Space,"(1652, 566)",1538255490.6545744
0000000151,Space,"(1656, 568)",1538255490.6655452
0000000151,Space,"(1662, 569)",1538255490.676516
0000000151,Space,"(1665, 571)",1538255490.6874866
0000000151,Space,"(1670, 572)",1538255490.6984568
0000000151,Space,"(1674, 574)",1538255490.7094276
0000000151,Space,"(1677, 575)",1538255490.7203984
